0,1,2
1900.677364,1.2482550757707234,64.658178232028
1900.9270114879998,1.2482562644082762,64.69458245946025
1901.176658976,1.3616578963022834,64.61758624342572
1901.426306464,1.3616607582181066,64.62851557499278
1901.675953952,1.3616611488859491,64.6335922035324
1901.92560144,1.1348650364712016,64.63202946456163
1902.1752489279995,1.1348602704099104,64.66837461305293
1902.4248964159995,1.13485419729145,64.70477528038059
1902.6745439039998,1.248251282974012,64.6570279916988
1902.924191392,1.2482583233860616,64.67758995447483
1903.1738388799995,1.3616636191376226,64.60057925272203
1903.4234863679992,1.3616667297752945,64.6369607720436
1903.6731338559991,1.3616637222839936,64.67334754589832
1903.922781343999,1.3616601324611168,64.68426692759432
1904.172428831999,1.3616600247721913,64.68931884183377
1904.4220763199994,1.2482669273561338,64.57433690286442
1904.671723807999,1.248267582742984,64.61065571241713
1904.9213712959988,1.2482621315284559,64.64703406871404
1905.1710187839988,1.2482534766507538,64.7126653811934
1905.420666271999,1.2482462674852925,64.73321655208404
1905.6703137599984,1.3616421938740417,64.65619353056725
1905.9199612479983,1.4750602273245221,64.57913937108611
1906.1696087359985,1.7019140905096508,64.38864754526962
1906.4192562239984,1.9287675067015306,64.17276130159394
1906.6689037119986,1.928762141986309,64.17795971029902
1906.9185511999985,1.475118862921015,64.4032119027902
1907.1681986879983,1.361677471215975,64.5529517704589
1907.4178461759986,1.3616651107532975,64.58931526803306
1907.6674936639981,1.3616569794181248,64.65491870536998
1907.917141151998,1.361654360234129,64.66178568103628
1908.1667886399975,1.4750567852281513,64.59838898238634
1908.416436127998,1.475061949686956,64.63472686454054
1908.6660836159976,1.5884625455861594,64.55766649882577
1908.9157311039976,1.5884611200804235,64.56862816825247
1909.1653785919973,1.5884572306905689,64.5737966191178
1909.4150260799972,1.2482607666325058,64.68491264364835
1909.6646735679972,1.3616594296188669,64.60779139536393
1909.9143210559976,1.361663623755633,64.64411649157068
1910.1639685439973,1.5884630703853206,64.56921826655834
1910.4136160319974,1.4750647335803793,64.60313062777489
1910.6632635199967,1.4750613638522518,64.65310973992382
1910.912911007997,1.4750566411678743,64.68943660990819
1911.1625584959968,1.5884499290896095,64.61236166600304
1911.412205983997,1.588448336983361,64.62331654925624
1911.6618534719967,1.5884497140092617,64.62845106061704
1911.911500959997,1.3616546963238014,64.62611689686707
1912.1611484479968,1.3616563289136716,64.6623715467353
1912.410795935997,1.3616557361072406,64.6986795043677
1912.6604434239969,1.5884628095284161,64.6236761118406
1912.9100909119968,1.5884838354010664,64.5441442145509
1913.1597383999967,1.7018899922061612,64.48068370749223
1913.4093858879971,1.5884673758315628,64.630407500359
1913.6590333759966,1.5884420404342072,64.66672921508957
1913.9086808639968,1.4750350940121133,64.79108247635193
1914.1583283519965,1.4750372270041905,64.75964686858138
1914.4079758399967,1.3616509036013487,64.68029871230287
1914.6576233279968,1.4750803573652072,64.603104336761
1914.9072708159963,1.3616817288961485,64.75278832604666
1915.156918303996,1.134869983153923,65.10220247951554
1915.406565791996,0.6812553236411643,65.50545201093675
1915.656213279996,0.6812716270410647,65.55535115676426
1915.9058607679958,0.7946915296463204,65.4782113875481
1916.155508255996,0.9080973662684446,65.40107988647696
1916.405155743996,0.9080930909009378,65.41202347622944
1916.6548032319959,0.7946867844711355,65.49397511785341
1916.904450719996,0.6812850846309043,65.41457257211059
1917.154098207996,0.6812863963759256,65.45078506324226
1917.4037456959961,0.7946907836271715,65.37364395351304
1917.653393183996,0.9080914603066634,65.3828318568818
1917.9030406719955,0.7946885121511255,65.47529388545004
1918.1526881599955,0.7946828812418317,65.49571865656547
1918.4023356479959,0.7946763171942742,65.53198423990777
1918.651983135996,0.9080684123839743,65.45484435806672
1918.9016306239953,0.7946654418015879,65.5791796192867
1919.1512781119952,0.7946646280868218,65.54770455356388
1919.4009255999952,0.68126995260418,65.46822530233676
1919.650573087995,0.6812743344511492,65.5044133763228
1919.9002205759948,0.794680349827875,65.42724847698751
1920.149868063995,0.7946828905174828,65.46348705254975
1920.399515551995,0.9080806551600892,65.41543459731858
1920.6491630399948,0.9080811154598851,65.4358283903736
1920.8988105279948,0.9080816273062562,65.47206571193587
1921.148458015995,0.9080807697809319,65.50829658223532
1921.3981055039947,0.9080794877385091,65.51922310705
1921.6477529919946,0.9080764069600217,65.48772906983311
1921.8974004799945,0.6812750117426025,65.52158694231775
1922.1470479679945,0.681270245026632,65.557762746377
1922.3966954559946,0.6812661136290147,65.5939857539875
1922.6463429439943,0.6812623978336617,65.63020834599567
1922.8959904319947,0.7946576012878791,65.58211923715946
1923.1456379199944,0.7946523457718585,65.60249388509251
1923.3952854079944,0.7946452260187857,65.63871758082867
1923.6449328959936,0.79463768551189,65.67493285479034
1923.8945803839945,0.794631539827663,65.68585717190973
1924.144227871994,0.7946299465810788,65.72206649861111
1924.393875359994,0.7946306481307337,65.7269048172255
1924.6435228479932,0.5678371146659834,65.72426972992417
1924.8931703359933,0.6812363220744433,65.647067079969
1925.1428178239933,0.6812334631798259,65.68326649652722
1925.3924653119932,0.7946293322889442,65.63513736564138
1925.6421127999936,0.7946293608419768,65.65548189452166
1925.8917602879928,0.7946283838692372,65.69167811855407
1926.1414077759935,0.9080326783127415,65.61445919954987
1926.3910552639927,1.0214636339099135,65.51193932017311
1926.640702751993,1.248315690280767,65.32127263903108
1926.8903502399933,1.475171019544219,65.09921337586084
1927.1399977279927,1.4752128468104917,64.86969596482795
1927.3896452159927,1.5886251096133588,64.79245786246717
1927.6392927039926,1.702044256709395,64.71521287581321
1927.888940191993,1.7020565379734611,64.78042783507266
1928.138587679993,1.815473447869538,64.68733067340962
1928.388235167993,1.9288753726289252,64.61010259512048
1928.6378826559928,1.9288596434825023,64.64628126367357
1928.8875301439925,1.8154381959881336,64.79586565078493
1929.1371776319927,1.7020042150587393,64.92020358970005
1929.3868251199926,1.588582900495564,65.0383779145799
1929.6364726079928,1.3617855424324743,65.03570948363492
1929.8861200959925,1.4751990828829402,64.95839104241531
1930.1357675839927,1.5886125450995576,64.88112926521634
1930.3854150719924,1.5886115189821277,64.94632767823563
1930.6350625599923,1.5886023882364462,64.96663177446855
1930.8847100479925,1.5885908169764336,65.00279503095658
1931.1343575359922,1.5885817539032632,65.03894520846413
1931.384005023992,1.5885683038120284,65.07509908333012
1931.6336525119918,1.4751281094997708,65.19943609333642
1931.883299999992,1.3617213645288984,65.3175526895536
1932.132947487992,1.2483330050995378,65.20142782873103
1932.382594975992,1.3617508355721295,65.12420778844312
1932.632242463992,1.3617590240706086,65.16034968425772
1932.881889951992,1.5885572234963612,65.08512378337001
1933.1315374399921,1.4751542398944422,65.13252222117558
1933.3811849279919,1.475146317180653,65.16868022820245
1933.630832415992,1.4751384950366409,65.20484609506757
1933.8804799039915,1.4751343305308018,65.2410099988081
1934.130127391992,1.4751258092097312,65.2519500771327
1934.3797748799914,1.4751262566118442,65.2566581265606
1934.6294223679915,1.2483318813774604,65.25393392230747
1934.8790698559912,1.361735692094312,65.17674588749873
1935.1287173439914,1.3617375996953762,65.21291334003695
1935.3783648319916,1.4751353105015133,65.25109730259872
1935.628012319991,1.4751351705354665,65.17157013689328
1935.877659807991,1.475136606205408,65.2213015157764
1936.127307295991,1.475139777946153,65.25747453397545
1936.3769547839909,1.5885399843228143,65.18025330384124
1936.6266022719904,1.5885404054399117,65.19121915869155
1936.8762497599907,1.5885400607316322,65.19592654460126
1937.1258972479907,1.361743171452821,65.1931996602229
1937.3755447359906,1.3617423854849968,65.22943413950198
1937.6251922239906,1.3617426256347642,65.26562245805515
1937.8748397119903,1.588540996345796,65.1904149160775
1938.1244871999904,1.475146846965261,65.22433126620102
1938.3741346879904,1.5885489534843085,65.16071422667824
1938.6237821759905,1.5885498959122215,65.196907550957
1938.8734296639905,1.5885479804928684,65.23310760276412
1939.1230771519904,1.5885447507677537,65.24411180479031
1939.3727246399897,1.5885421578188155,65.24881988189453
1939.6223721279896,1.3617455529690907,65.24608768417484
1939.87201961599,1.4751447490029816,65.16894002987041
1940.12166710399,1.4751449861244117,65.20514747271204
1940.3713145919892,1.5885423652239428,65.1569538009946
1940.6209620799896,1.5885417078296564,65.16391281643871
1940.8706095679893,1.588539976865036,65.21372598575448
1941.1202570559894,1.5885368411715486,65.24994139643569
1941.3699045439896,1.7019346314348636,65.17276082496082
1941.619552031989,1.7019323198101128,65.1837987825151
1941.8691995199893,1.701927502940383,65.18850742508276
1942.118847007989,1.3617297280655356,65.2991715339249
1942.3684944959894,1.4751286589238795,65.22204192482678
1942.6181419839893,1.4751322536578186,65.25826505397163
1942.8677894719888,1.5885293359614012,65.18109469533644
1943.1174369599887,1.5885239704308467,65.24635799155541
1943.3670844479889,1.5885212036819125,65.2669151250003
1943.616731935989,1.588523588395324,65.30314295503597
1943.866379423989,1.701926108383581,65.22597665908239
1944.116026911989,1.7019243169658453,65.23704874727864
1944.3656743999886,1.5885178238420152,65.31897544406303
1944.6153218879888,1.3617161034123255,65.35242066218066
1944.8649693759887,1.4751179970057096,65.27530580174712
1945.1146168639887,1.4751251183214424,65.31154437084085
1945.3642643519888,1.5885212249299838,65.23439395443147
1945.6139118399883,1.5885117902935995,65.2996640001867
1945.863559327989,1.588501166842414,65.32027259983275
1946.1132068159884,1.5884979306277807,65.35652392200443
1946.3628543039886,1.5884978117278512,65.39277919299035
1946.6125017919885,1.588500182751052,65.40380471731135
1946.862149279988,1.5885019603670891,65.37217133262533
1947.111796767988,1.7019006193002133,65.33118739221173
1947.3614442559879,1.4751031369863346,65.32849150059529
1947.611091743988,1.475101628838418,65.36475758825782
1947.860739231988,1.4751014282112276,65.4010223683996
1948.1103867199881,1.588500490339348,65.35288645716061
1948.360034207988,1.5884999069838992,65.37352858313244
1948.6096816959878,1.5885015560051359,65.40979282268943
1948.859329183988,1.7019004262242985,65.33266795474108
1949.1089766719879,1.7018992312112595,65.34370244390063
1949.358624159988,1.7018944451242233,65.37998123246882
1949.6082716479873,1.701892293330461,65.38450095125867
1949.8579191359875,1.4751008697829657,65.3818234649042
1950.1075666239874,1.5885072222288426,65.30470050340172
1950.357214111988,1.5885132397535002,65.3409778770309
1950.6068615999875,1.7019166522993558,65.29284001489616
1950.8565090879874,1.701920631079767,65.31352110198281
1951.1061565759871,1.8153332057478475,65.23639214968348
1951.355804063987,1.9287541731078996,65.15926395750328
1951.605451551987,2.0421669472983575,65.05688985248271
1951.855099039987,2.042153190840056,65.09319638433128
1952.1047465279873,1.9287280016663717,65.21112865428967
1952.3543940159866,1.5885176515485573,65.32187834550717
1952.6040415039868,1.701919637439799,65.24482546475386
1952.8536889919867,1.7019233883142248,65.28112383916624
1953.1033364799866,1.8153226289175464,65.2330809418535
1953.3529839679863,1.8153241326409055,65.25380798398353
1953.6026314559867,1.815325895572759,65.29010834633857
1953.8522789439864,1.9287258122651498,65.21301906284862
1954.1019264319864,1.92872593958191,65.24933040630508
1954.3515739199865,1.9287251181497789,65.2603752487712
1954.6012214079865,1.9287220637481588,65.26498534572842
1954.8508688959867,1.7019207393201894,65.26238364057963
1955.100516383986,1.7019143994994244,65.29875648349733
