"Slips stat (1=Out,0=In) ",Traveling Block Weight kkgf
0.0,71.2271757732019
0.0,70.6051482268956
0.0,70.71731799125759
0.0,69.320311551481
0.0,69.3305033184425
0.0,68.74926506600839
0.0,64.9457243071968
0.0,64.7417841881287
0.0,65.1292736348639
0.0,64.3338962389223
0.0,65.5473569797708
0.0,66.63845301414919
0.0,65.9348541375763
0.0,66.2815538368468
0.0,66.10820398721151
0.0,66.2101738199494
0.0,66.2815538368468
0.0,66.42431341704929
0.0,67.1687097521571
0.0,66.9647619220187
0.0,66.4651031645139
0.0,66.42431341704929
0.0,66.40392262564829
0.0,66.47530218895339
0.0,67.1687097521571
0.0,67.0259501719546
0.0,66.8016110968229
0.0,66.9545701550572
0.0,66.3019446282478
0.0,64.5480353824298
0.0,63.65068407141911
0.0,63.4059546584787
0.0,63.711868692615994
0.0,63.701672843323095
0.0,63.875023146550795
0.0,64.15034691125521
0.0,64.67040054249229
0.0,68.5147346775076
0.0,68.8614348303705
0.0,68.606505485806
0.0,68.8002542915049
0.0,68.7594645440403
0.0,68.1782267451986
0.0,68.3311858034328
0.0,67.7499475509988
0.0,67.5561991988922
0.0,66.8220023418163
0.0,65.0680930959983
0.0,66.8831828806819
0.0,66.85259261124911
0.0,67.0463409633556
0.0,67.64797000719071
0.0,67.7397485265593
0.0,67.719357281566
0.0,67.7397485265593
0.0,67.90289889816279
0.0,67.7499475509988
0.0,67.6887593010629
0.0,67.9946774175315
0.0,67.65816903163011
0.0,67.5561991988922
0.0,67.8621168617685
0.0,68.72887427460749
0.0,67.005551215891
0.0,69.52425167054909
0.0,69.2795218040164
0.0,70.39100908338808
0.0,69.9321396197555
0.0,68.3311858034328
0.0,72.0429521252071
0.0,67.56639867692411
0.0,67.0973297352597
0.0,67.90289889816279
0.0,67.4644283905939
0.0,68.0558579563971
0.0,69.79957180651459
0.0,70.39100908338808
0.0,70.656137452392
0.0,70.2278582581923
0.0,70.3808096053562
0.0,70.4521896222537
0.0,70.39100908338808
0.0,68.9736041411402
0.0,68.4229561581389
0.0,68.20881701463139
0.0,68.14763647576581
0.0,68.2903960559682
0.0,68.4127571336994
0.0,68.45354642757171
0.0,68.2903960559682
0.0,68.269997553497
0.0,68.23940728406421
0.0,68.45354642757171
0.0,68.23940728406421
0.0,68.1782267451986
0.0,68.4127571336994
0.0,68.20881701463139
0.0,68.39236588870611
0.0,67.65816903163011
0.0,67.8315188812654
0.0,66.9137808611849
0.0,68.20881701463139
0.0,68.320986325401
0.0,68.2903960559682
0.0,68.94301387170741
0.0,67.93349687866589
0.0,68.5657161919337
0.0,68.117046206333
0.0,68.3005955340001
0.0,69.7689815370817
0.0,68.8818333328418
0.0,68.5657161919337
0.0,69.06538266050879
0.0,68.9532128961468
0.0,69.13676222381389
0.0,69.00419441057299
0.0,68.9838031655796
0.0,68.9838031655796
0.0,68.5045356530681
0.0,69.1979427626795
0.0,72.3794600575161
0.0,73.1748374534577
0.0,71.7370340087385
0.0,68.0762564588683
0.0,69.06538266050879
0.0,67.96408714809871
0.0,67.9946774175315
0.0,67.9844779394997
0.0,68.04566618943561
0.0,67.9946774175315
0.0,68.0150682089324
0.0,67.9844779394997
0.0,68.0864482258299
0.0,68.0150682089324
0.0,68.04566618943561
0.0,67.9844779394997
0.0,67.9232974006341
0.0,98.4026145109931
0.0,67.93349687866589
0.0,67.93349687866589
0.0,68.45354642757171
0.0,68.4841444080748
0.0,69.6874020421525
0.0,70.20745975572099
0.0,69.473262898645
0.0,69.41208235977939
0.0,69.8607600564504
0.0,69.4630711316835
0.0,69.5038608791481
0.0,69.9627298891883
0.0,69.320311551481
0.0,68.0558579563971
0.0,67.87230862873
0.0,67.8927071312012
0.0,67.87230862873
0.0,67.9232974006341
0.0,67.8927071312012
0.0,70.62554718295921
0.0,69.00419441057299
0.0,67.7703387959921
0.0,67.1891005435581
0.0,67.8621168617685
0.0,67.7805378204316
0.0,67.7805378204316
0.0,67.8111280898644
0.0,67.87230862873
0.0,67.90289889816279
0.0,67.8621168617685
0.0,67.90289889816279
0.0,67.8417183592972
0.0,67.8315188812654
0.0,67.8417183592972
0.0,67.8315188812654
0.0,68.269997553497
0.0,67.5969884927645
0.0,67.8417183592972
0.0,67.8009286118326
0.0,67.7091582571265
0.0,67.6887593010629
0.0,68.4433551142025
0.0,68.65749471130239
0.0,67.8621168617685
0.0,67.90289889816279
0.0,67.87230862873
0.0,67.9232974006341
0.0,67.93349687866589
0.0,67.96408714809871
0.0,68.6982840051747
0.0,72.5018211352473
0.0,69.6262219568793
0.0,68.10684672830111
0.0,67.2910708298883
0.0,67.31146933235961
0.0,67.31146933235961
0.0,67.3726498712252
0.0,67.3522590798242
0.0,67.2808790629268
0.0,67.2808790629268
0.0,67.3216610993211
0.0,67.25028108242371
0.0,67.3216610993211
0.0,67.2808790629268
0.0,67.2604805604555
0.0,67.2808790629268
0.0,67.2808790629268
0.0,67.382849349257
0.0,67.4134396186898
0.0,67.2910708298883
0.0,67.382849349257
0.0,67.2298902910227
0.0,67.3216610993211
0.0,67.3216610993211
0.0,67.3522590798242
0.0,67.4134396186898
0.0,67.3420596017924
0.0,67.382849349257
0.0,67.3420596017924
0.0,67.31146933235961
0.0,67.3216610993211
0.0,67.31146933235961
0.0,67.3726498712252
0.0,69.6466204593505
0.0,68.8614348303705
0.0,67.2604805604555
0.0,65.0782884916988
0.0,67.719357281566
0.0,67.7703387959921
0.0,68.14763647576581
0.0,68.23940728406421
0.0,68.2598057865354
0.0,68.14763647576581
0.0,68.23940728406421
0.0,68.2292155171026
0.0,68.269997553497
0.0,68.35157659483379
0.0,68.3005955340001
0.0,68.320986325401
0.0,68.2903960559682
0.0,68.23940728406421
0.0,68.3005955340001
0.0,68.3311858034328
0.0,68.23940728406421
0.0,68.269997553497
0.0,68.2903960559682
0.0,68.2292155171026
0.0,68.1374369977339
0.0,67.90289889816279
0.0,67.90289889816279
0.0,67.9946774175315
0.0,68.10684672830111
0.0,67.96408714809871
0.0,68.10684672830111
0.0,68.0558579563971
0.0,68.14763647576581
0.0,68.0864482258299
0.0,68.117046206333
0.0,68.0864482258299
0.0,68.1986175365995
0.0,68.117046206333
0.0,68.16802726716679
0.0,68.16802726716679
0.0,68.10684672830111
0.0,68.65749471130239
0.0,68.35157659483379
0.0,68.45354642757171
0.0,68.36177607286571
0.0,68.5351259225009
0.0,68.35157659483379
0.0,68.4739453836353
0.0,68.39236588870611
0.0,68.2903960559682
0.0,68.36177607286571
0.0,68.4127571336994
0.0,68.4433551142025
0.0,68.39236588870611
0.0,68.3311858034328
0.0,68.4229561581389
0.0,68.3311858034328
0.0,68.5045356530681
0.0,68.35157659483379
0.0,68.39236588870611
0.0,68.4127571336994
0.0,68.4127571336994
0.0,68.4127571336994
0.0,68.45354642757171
0.0,68.4229561581389
0.0,68.39236588870611
0.0,68.4127571336994
0.0,68.39236588870611
0.0,68.38216686426661
0.0,68.45354642757171
0.0,68.38216686426661
0.0,68.4127571336994
0.0,69.5548419399819
0.0,69.6466204593505
0.0,71.3393455375639
0.0,71.05382592356659
0.0,70.36041881395529
0.0,66.42431341704929
0.0,67.5561991988922
0.0,68.117046206333
0.0,68.0252676869643
0.0,67.87230862873
0.0,67.87230862873
0.0,67.9232974006341
0.0,68.0558579563971
0.0,67.9538876700669
0.0,67.90289889816279
0.0,68.0252676869643
0.0,67.9538876700669
0.0,67.9844779394997
0.0,68.0558579563971
0.0,66.8831828806819
0.0,67.65816903163011
0.0,68.9736041411402
0.0,68.0864482258299
0.0,68.0864482258299
0.0,68.1374369977339
0.0,67.9946774175315
0.0,68.0150682089324
0.0,68.117046206333
0.0,68.117046206333
0.0,68.16802726716679
0.0,68.20881701463139
0.0,68.117046206333
0.0,68.10684672830111
0.0,68.10684672830111
0.0,68.10684672830111
0.0,68.117046206333
0.0,68.0252676869643
0.0,68.117046206333
0.0,68.0252676869643
0.0,68.0864482258299
0.0,68.04566618943561
0.0,68.10684672830111
0.0,68.0864482258299
0.0,68.04566618943561
0.0,68.5147346775076
0.0,68.4127571336994
0.0,68.45354642757171
0.0,68.4739453836353
0.0,68.3311858034328
0.0,68.39236588870611
0.0,68.36177607286571
0.0,68.38216686426661
0.0,68.320986325401
0.0,68.320986325401
0.0,68.4841444080748
0.0,68.4739453836353
0.0,68.4229561581389
0.0,68.320986325401
0.0,68.3311858034328
0.0,68.35157659483379
0.0,68.4433551142025
0.0,68.269997553497
0.0,68.4739453836353
0.0,68.2598057865354
0.0,68.5147346775076
0.0,68.5147346775076
0.0,68.3311858034328
0.0,68.5351259225009
0.0,68.36177607286571
0.0,69.41208235977939
0.0,69.4018828817476
0.0,69.718000476248
0.0,69.7078009982161
0.0,70.3808096053562
0.0,69.5038608791481
0.0,69.0143934350124
0.0,64.2421213482926
0.0,67.2910708298883
0.0,67.1585102741253
0.0,67.31146933235961
0.0,67.3726498712252
0.0,67.21969081299089
0.0,67.3726498712252
0.0,67.2298902910227
0.0,67.3216610993211
0.0,67.2808790629268
0.0,67.2604805604555
0.0,67.2808790629268
0.0,67.4440298881226
0.0,67.31146933235961
0.0,67.3726498712252
0.0,67.382849349257
0.0,67.4950186600266
0.0,67.4950186600266
0.0,67.3726498712252
0.0,67.2910708298883
0.0,67.6173797377578
0.0,67.62757876219729
0.0,67.64797000719071
0.0,67.6887593010629
0.0,67.8009286118326
0.0,69.5038608791481
0.0,68.45354642757171
0.0,66.7302315335179
0.0,67.4440298881226
0.0,68.1374369977339
0.0,68.1374369977339
0.0,68.16802726716679
0.0,68.0762564588683
0.0,68.10684672830111
0.0,68.1374369977339
0.0,68.0864482258299
0.0,68.16802726716679
0.0,68.10684672830111
0.0,68.14763647576581
0.0,68.1986175365995
0.0,68.20881701463139
0.0,68.2292155171026
0.0,68.3005955340001
0.0,68.2292155171026
0.0,68.6269044418696
0.0,68.0864482258299
0.0,68.0150682089324
0.0,68.16802726716679
0.0,68.14763647576581
0.0,68.1374369977339
0.0,68.0864482258299
0.0,68.0864482258299
0.0,68.1986175365995
0.0,68.0864482258299
0.0,68.14763647576581
0.0,68.0558579563971
0.0,68.0864482258299
0.0,68.117046206333
0.0,68.0150682089324
0.0,68.117046206333
0.0,67.1687097521571
0.0,71.5534846810715
0.0,67.47462015755539
0.0,67.7703387959921
0.0,67.3522590798242
0.0,68.3005955340001
0.0,68.117046206333
0.0,68.14763647576581
0.0,67.7703387959921
0.0,68.9124236022745
0.0,69.738391267649
0.0,67.3216610993211
0.0,69.0347846800058
0.0,70.62554718295921
0.0,69.738391267649
0.0,69.5038608791481
0.0,70.39100908338808
0.0,66.05721521530751
0.0,66.94437113061771
0.0,68.117046206333
0.0,67.90289889816279
0.0,67.9844779394997
0.0,68.0558579563971
0.0,68.1374369977339
0.0,67.9538876700669
0.0,68.0252676869643
0.0,68.0150682089324
0.0,68.0252676869643
0.0,68.0252676869643
0.0,67.93349687866589
0.0,68.0762564588683
0.0,68.0252676869643
0.0,67.9232974006341
0.0,68.0762564588683
0.0,68.0762564588683
0.0,68.0252676869643
0.0,67.9946774175315
0.0,69.2285330321123
0.0,69.3101120734492
0.0,67.96408714809871
0.0,67.4134396186898
0.0,70.0443093841175
0.0,68.4841444080748
0.0,68.6370957552388
0.0,68.6269044418696
0.0,68.606505485806
0.0,68.7084757721362
0.0,68.6676860246716
0.0,68.6778855027034
0.0,68.7594645440403
0.0,68.6778855027034
0.0,68.72887427460749
0.0,68.6269044418696
0.0,68.7390737526393
0.0,68.7084757721362
0.0,68.7594645440403
0.0,68.7900548134731
