MD (m RKB),Inc. (°),Azimuth (°)
1446.6,0.5427973973702365,1.9858356229191483
1456.6999999999998,0.5463242928513417,1.9824617825143362
1466.8,0.5498561831285265,1.9791268821293118
1476.9,0.5533929716838037,1.9758302228215572
1487.0,0.5569345643113905,1.972571120603991
1497.075,0.5570218307739905,1.9725711206039909
1499.59375,0.5570436473896405,1.9725711206039906
1502.1125000000002,0.5570654640052903,1.9725711206039909
1504.6312500000001,0.5570872806209402,1.9725711206039909
1507.15,0.55710909723659,1.972571120603991
1509.66875,0.55713091385224,1.9725711206039909
1512.1875,0.5571527304678896,1.972571120603991
1514.70625,0.5571745470835399,1.9725711206039906
1517.225,0.5571963636991897,1.9725711206039909
1519.7437499999999,0.5572181803148395,1.9725711206039909
1522.2624999999998,0.5572399969304895,1.9725711206039909
1524.78125,0.5572618135461396,1.9725711206039909
1527.3,0.5572836301617894,1.972571120603991
1529.8249999999998,0.558072718130374,1.9702252409598433
1532.35,0.558864271906566,1.9678852935509759
1534.875,0.559658280922116,1.9655512713421541
1537.4,0.5604547346357798,1.9632231671266571
1539.9250000000002,0.561253622533586,1.9609009735287508
1542.45,0.5620549341291001,1.9585846830061464
1544.975,0.5628586589636795,1.9562742878524484
1547.5,0.5636647866067241,1.953969780199586
1550.025,0.5644733066559229,1.9516711520202294
1552.55,0.5652842087374903,1.9493783951301964
1555.0749999999998,0.5660974825064005,1.9470915011908398
1557.6,0.5669131176466147,1.9448104617114221
1560.125,0.5677311038713033,1.9425352680514743
1562.65,0.568551430923061,1.94026591142314
1565.1750000000002,0.5693740885741185,1.9380023828935053
1567.7,0.5701990666265475,1.9357446733869108
1570.21875,0.5712690235720441,1.932153569928719
1572.7375000000002,0.5723448266836942,1.9285744348372924
1575.2562500000001,0.5734264426895697,1.9250072646584517
1577.775,0.5745138383882773,1.9214520549772276
1580.29375,0.5756069806516353,1.9179088004328717
1582.8125,0.5767058364272888,1.914377494733844
1585.33125,0.5778103727412642,1.9108581306727692
1587.85,0.5789205567004667,1.9073507001413552
1590.3687499999999,0.5800363554951159,1.9038551941452737
1592.8874999999998,0.5811577364011249,1.9003716028189912
1595.40625,0.5822846667824212,1.8968999154405495
1597.925,0.5834171140932073,1.8934401204462925
1600.44375,0.5845550458801676,1.8899922054455294
1602.9625,0.5856984297846167,1.8865561572351355
1605.48125,0.5868472335445918,1.8831319618140816
1608.0,0.5880014249968896,1.879719604397893
1610.525,0.5885913759322356,1.878006182341874
1613.05,0.5891826801272263,1.8762957897176349
1615.5749999999998,0.5897753334597218,1.874588424206707
1618.1,0.590369331814678,1.8728840834433624
1620.625,0.5909646710842057,1.87118276501508
1623.15,0.5915613471676265,1.8694844664630148
1625.6750000000002,0.5921593559715298,1.8677891852824609
1628.2,0.5927586934098275,1.8660969189233167
1630.725,0.593359355403809,1.8644076647905456
1633.25,0.5939613378821955,1.8627214202446367
1635.775,0.594564636781192,1.8610381826020623
1638.3000000000002,0.5951692480445393,1.8593579491357355
1640.8250000000003,0.5957751676235656,1.8576807170754637
1643.3500000000001,0.5963823914772366,1.856006483608403
1645.875,0.596990915572205,1.8543352458795075
1648.4,0.5976007358828584,1.852667000991981
1650.9250000000002,0.5983812024530619,1.8493476985095607
1653.45,0.5991667852778954,1.8460360118995198
1655.975,0.5999574639845141,1.8427319603006609
1658.5,0.6007532181750294,1.8394355622218157
1661.025,0.6015540274283934,1.8361468355461188
1663.55,0.6023598713022678,1.8328657975353568
1666.0749999999998,0.60317072933487,1.8295924648343826
1668.6,0.6039865810468047,1.8263268534755968
1671.125,0.6048074059428705,1.8230689788834922
1673.6499999999999,0.6056331835138509,1.8198188558792612
1676.1749999999997,0.6064638932382851,1.816576498685461
1678.6999999999998,0.607299514584217,1.8133419209307347
1681.225,0.6081400270109263,1.8101151356545877
1683.75,0.6089854099706377,1.8068961553122167
1686.275,0.6098356429102122,1.8036849917793851
1688.8,0.610690705272816,1.8004816563573502
1691.31875,0.6116477333260227,1.798477702070425
1693.8375,0.6126066441276711,1.7964792145013735
1696.35625,0.6135674287172732,1.794486178300148
1698.875,0.6145300781726374,1.7924985780757698
1701.39375,0.615494583609839,1.7905163983978354
1703.9125,0.6164609361831893,1.788539623798005
1706.4312499999999,0.6174291270852013,1.786568238771472
1708.9499999999998,0.6183991475465521,1.7846022277784142
1711.4687499999998,0.6193709888360442,1.7826415752454232
1713.9874999999997,0.6203446422605635,1.7806862655669198
1716.50625,0.6213200991650336,1.7787362831065465
1719.0249999999999,0.6222973509323706,1.7767916121985432
1721.5437499999998,0.6232763889834315,1.7748522371491051
1724.0625,0.6242572047769648,1.7729181422377218
1726.58125,0.6252397898095547,1.770989311718497
1729.1,0.6262241356155654,1.7690657298214525
1734.1499999999999,0.6263012320603044,1.7734551093835127
1739.1999999999998,0.6263874762355826,1.777843498046394
1741.725,0.6264340275376336,1.7800372862511287
1744.25,0.6264828643002378,1.7822307853074073
1746.775,0.6265339859800055,1.7844239814331515
1749.3,0.6265873920083047,1.7866168608597404
1751.8249999999998,0.6266430817912909,1.7888094098326137
1754.35,0.6267010547099408,1.7910016146118763
1756.875,0.6267613101200838,1.7931934614729002
1759.4,0.6268238473524395,1.795384936706923
1761.9250000000002,0.626888665712652,1.7975760266216474
1764.45,0.6269557644813296,1.7997667175418373
1766.975,0.6270251429140822,1.8019569958099118
1769.5,0.6270968002415626,1.8041468477865386
1772.01875,0.6271103027513825,1.8056746186911794
1774.5375,0.6271249142669807,1.8072023303284674
1777.05625,0.6271406347095371,1.8087299780273094
1779.575,0.6271574639942588,1.8102575571179913
1782.09375,0.627175402030381,1.811785062932278
1784.6125000000002,0.6271944487211699,1.8133124908035154
1787.1312500000001,0.627214603963925,1.814839836066729
1789.65,0.6272358676499825,1.8163670940587253
1792.16875,0.6272582396647164,1.8178942601181913
1794.6875,0.6272817198875443,1.819421329585795
1797.20625,0.6273063081919281,1.8209482978042852
1799.725,0.6273320044453787,1.822475160118591
1802.2437499999999,0.6273588085094584,1.8240019118759219
1804.7624999999998,0.6273867202397861,1.8255285484258679
1807.28125,0.62741573948604,1.8270550651204975
1809.8,0.6274458660919615,1.828581457314459
1812.3249999999998,0.6273056963974523,1.8301914162116377
1814.85,0.6271667589180994,1.8318019950257245
1817.375,0.6270290544868086,1.8334131886965213
1819.9,0.6268925839298191,1.8350249921494424
1822.4250000000002,0.6267573480666786,1.8366374002956134
1824.95,0.6266233477102199,1.8382504080319741
1827.475,0.626490583666539,1.8398640102413775
1830.0,0.6263590567349703,1.8414782017926934
1832.525,0.6262287677080651,1.84309297754091
1835.05,0.6260997173715676,1.8447083323272393
1837.5749999999998,0.6259719065043936,1.8463242609792196
1840.1,0.625845335878607,1.8479407583108223
1842.625,0.6257200062593979,1.849557819122557
1845.15,0.6255959184050606,1.8511754382015788
1847.6750000000002,0.6254730730669718,1.8527936103217952
1850.2,0.6253514709895682,1.8544123302439752
1852.725,0.62554486600851,1.8580398740074449
1855.25,0.6257445037862366,1.8616654444542666
1857.775,0.6259503782502028,1.865288980908809
1860.3000000000002,0.6261624831462232,1.868910422940164
1862.8250000000003,0.6263808120393901,1.8725297103689216
1865.3500000000001,0.6266053583150191,1.8761467832738692
1867.875,0.6268361151796155,1.8797615819986162
1870.4,0.6270730756618687,1.8833740471581422
1872.9250000000002,0.6273162326136658,1.886984119645267
1875.45,0.6275655787111314,1.8905917406370407
1877.975,0.6278211064556883,1.89419685160105
1880.5,0.6280828081751425,1.8977993943016436
1883.025,0.6283506760247872,1.9013993108060745
1885.55,0.6286247019885324,1.9049965434905527
1888.0749999999998,0.6289048778800521,1.9085910350462116
1890.6,0.6291911953439557,1.9121827284849875
1893.1187499999999,0.629993948355432,1.9142788008501126
1895.6374999999998,0.6307987882682292,1.916370256710739
1898.15625,0.6316057069673424,1.918457102102285
1900.675,0.6324146963580328,1.920539343154329
1903.19375,0.6332257483659627,1.9226169860893
1905.7125,0.6340388549373271,1.924690037221183
1908.23125,0.6348540080389847,1.9267585029542262
1910.75,0.635671199658582,1.928822389781659
1913.26875,0.6364904218046774,1.930881704284416
1915.7875,0.6373116665068623,1.9329364531298707
1918.30625,0.6381349258158762,1.9349866430705749
1920.825,0.6389601918037231,1.9370322809430085
1923.34375,0.639787456563782,1.939073373666335
1925.8625000000002,0.6406167122109161,1.9411099282411663
1928.3812500000001,0.6414479508815781,1.9431419517483361
1930.9,0.6422811647339133,1.9451694513476803
1933.4250000000002,0.6415664384111164,1.94729871887716
1935.95,0.6408538899902926,1.94943205873552
1938.475,0.6401435268795038,1.951569472283089
1941.0,0.6394353564967514,1.9537109607713834
1943.525,0.6387293862697757,1.9558565253420812
1946.05,0.6380256236358568,1.9580061670259936
1948.5749999999998,0.6373240760416099,1.9601598867420347
1951.1,0.6366247509427808,1.962317685296191
1953.625,0.6359276558040338,1.9644795633804923
1956.1499999999999,0.6352327980987429,1.9666455215719785
1958.6749999999997,0.6345401853087758,1.9688155603316677
1961.1999999999998,0.6338498249242775,1.9709896800035231
1963.725,0.6331617244434489,1.9731678808134228
1966.25,0.6324758913723253,1.975350162868124
1968.775,0.6317923332245508,1.9775365261542321
1971.3,0.6311110575211495,1.979726970537168
1973.8249999999998,0.6308270606749871,1.980052311010312
1976.35,0.6305431142824249,1.980377904565726
1978.875,0.6302592184128321,1.9807037515063175
1981.4,0.6299753731356901,1.9810298521353698
1983.9250000000002,0.6296915785205917,1.981356206756542
1986.45,0.6294078346372428,1.9816828156738693
1988.975,0.6291241415554618,1.9820096791917643
1991.5,0.6288404993451798,1.982336797615015
1994.025,0.6285569080764405,1.9826641712487882
1996.55,0.6282733678194012,1.982991800398627
1997.8125,0.6281316168422241,1.983155710887657
1999.0749999999998,0.6279898786443321,1.9833196853704538
2000.3374999999999,0.6278481532345269,1.9834837238853165
2001.6,0.6277064406216174,1.983647826470568
2002.8625,0.6275647408144189,1.9838119931645548
2004.125,0.6274230538217545,1.9839762240056478
2005.3875,0.6272813796524541,1.9841405190322403
2006.65,0.6271397183153551,1.9843048782827508
2007.9125000000001,0.6269980698193014,1.98446930179562
2009.1750000000002,0.6268564341731448,1.9846337896093131
2010.4375,0.6267148113857438,1.9847983417623194
2011.7,0.6265732014659643,1.9849629582931512
2014.21875,0.6254586307173209,1.9856875072977884
2016.7375000000002,0.6243443099095622,1.986414295956105
2019.2562500000001,0.6232302404056239,1.9871433359745991
2021.775,0.6221164235778424,1.9878746391356839
2024.29375,0.6210028608080314,1.9886082172982726
2026.8125,0.6198895534875627,1.9893440823983681
2029.33125,0.6187765030174464,1.9900822464496564
2031.85,0.6176637108084122,1.9908227215441063
2034.3687499999999,0.6165511782809902,1.9915655198525748
2036.8874999999998,0.6154389068655952,1.992310653625415
2039.40625,0.6143268980026094,1.9930581351930923
2041.925,0.6132151531424673,1.9938079769668036
2044.44375,0.6121036737457395,1.9945601914391031
2046.9625,0.6109924612832205,1.9953147911845333
2049.48125,0.6098815172360139,1.9960717888602595
2052.0,0.6087708430956222,1.9968311972067123
2054.525,0.6072568125749463,1.9952906858125452
2057.05,0.6057438989798382,1.9937434488423074
2059.575,0.6042321108224379,1.9921894400603894
2062.1,0.6027214566935114,1.9906286128729762
2064.625,0.6012119452632746,1.9890609203253644
2067.1499999999996,0.5997035852822336,1.9874863150992756
2069.6749999999997,0.5981963855820301,1.985904749510162
2072.2,0.5966903550762971,1.9843161755045007
2074.725,0.5951855027615232,1.9827205446570848
2077.25,0.5936818377179277,1.981117808168308
2079.775,0.592179369110344,1.979507916861441
2082.3,0.5906781061891124,1.9778908211799044
2084.8250000000003,0.5891780582909832,1.976266471184537
2087.3500000000004,0.5876792348400302,1.9746348165508572
2089.875,0.5861816453485705,1.9729958065663245
2092.4,0.5846852994181004,1.9713493901275954
2094.91875,0.5833060799089949,1.9692570099688782
2097.4375,0.5819288814699458,1.9671558716500481
2099.95625,0.5805537186598856,1.9650459250635848
2102.4750000000004,0.5791806061538435,1.9629271198802924
2104.9937500000005,0.5778095587438078,1.9607994055505893
2107.5125000000003,0.5764405913395942,1.9586627313058655
2110.03125,0.5750737189697126,1.9565170461599217
2112.55,0.5737089567822409,1.9543622989104734
2115.0687500000004,0.572346320045694,1.9521984381407405
2117.5875,0.5709858241499023,1.9500254122211105
2120.10625,0.5696274846068856,1.9478431693108877
2122.625,0.5682713170517335,1.945651657360119
2125.14375,0.5669173372434799,1.9434508241115083
2127.6625,0.5655655610659887,1.9412406171024137
2130.1812499999996,0.5642160045288314,1.9390209836669388
2132.7,0.5628686837681712,1.9367918709381076
2135.21875,0.5634925500502035,1.933757316872731
2137.7374999999997,0.5641205663184805,1.9307287694336583
2140.2562499999995,0.5647527185825845,1.92770624799416
2142.7749999999996,0.5653889928225206,1.9246897714825857
2145.29375,0.566029374989903,1.9216793583843526
2147.8125,0.5666738510091336,1.918675026743994
2150.33125,0.5673224067785707,1.9156767941672541
2152.85,0.567975028171692,1.9126846778232356
2155.3687499999996,0.5686317010382456,1.9096986944465968
2157.8875,0.5692924112053941,1.9067188603397978
2160.40625,0.56995714447885,1.9037451913753907
2162.925,0.5706258866440002,1.90077770299836
2165.4437500000004,0.5712986234670219,1.897816410228505
2167.9625,0.5719753406959913,1.8948613276628659
2170.48125,0.5726560240619786,1.8919124694781946
2173.0,0.5733406592801373,1.888969849433463
2175.525,0.5733859873286311,1.8842906039153557
2178.05,0.5734412920312079,1.8796120875378348
2180.575,0.5735065704688778,1.874934444597006
2183.1,0.573581819197679,1.8702578192047383
2185.625,0.5736670342495745,1.865582355258406
2188.1499999999996,0.5737622111334846,1.860908196410752
2190.6749999999997,0.5738673448364536,1.856235486039875
2193.2,0.5739824298249521,1.8515643672193576
2195.725,0.5741074600463117,1.8468949826885537
2198.25,0.5742424289302925,1.8422274748230532
2200.775,0.5743873293907829,1.8375619856053291
2203.3,0.5745421538276287,1.8328986565955923
2205.8250000000003,0.5747068941285937,1.8282376289028606
2208.3500000000004,0.5748815416714461,1.823579043156264
2210.875,0.5750660873261751,1.8189230394765916
2212.1375,0.5751620689540926,1.816596049553657
2212.76875,0.5752109864257502,1.8154328151878754
2213.4,0.5752605214573311,1.8142697574481057
2215.91875,0.5754218212960761,1.8116081379009923
2218.4375,0.5755863538458548,1.8089478550227347
2220.95625,0.5757541163032854,1.8062889341429278
2223.4750000000004,0.5759251058132401,1.8036314004997682
2225.9937500000005,0.5760993194690798,1.8009752792385236
2228.5125000000003,0.5762767543128924,1.7983205954100177
2231.03125,0.5764574073357361,1.7956673739691311
2233.55,0.5766412754778859,1.793015639773318
2236.0687500000004,0.5768283556290826,1.7903654175811348
2238.5875,0.5770186446287874,1.787716732050791
2241.10625,0.5772121392664382,1.785069607738711
2243.625,0.5774088362817106,1.7824240690981152
2246.14375,0.5776087323647817,1.779780140477614
2248.6625,0.5778118241565977,1.7771378461198217
2251.1812499999996,0.5780181082491443,1.7744972101599883
2253.7,0.5782275811857214,1.7718582566246432
2256.225,0.5781199301869784,1.768842637222288
2258.75,0.5780164423738117,1.7658260418332186
2261.2749999999996,0.5779171200090427,1.7628085084468954
2263.7999999999997,0.5778219652659324,1.7597900751344993
2266.325,0.5777309802279462,1.7567707800456906
2268.8499999999995,0.5776441668885309,1.75375066140536
2271.3749999999995,0.5775615271508994,1.7507297575103586
2273.8999999999996,0.5774830628278257,1.7477081067262126
2276.4249999999997,0.577408775641449,1.7446857474838244
2278.95,0.5773386672230889,1.7416627182761597
2281.475,0.5772727391130666,1.7386390576549202
2284.0,0.5772109927605408,1.7356148042272037
2286.525,0.5771534295233489,1.732589996652153
2289.05,0.5771000506678614,1.7295646736375927
2291.575,0.5770508573688424,1.7265388739366554
2294.1,0.5770058507093254,1.7235126363444004
2296.6187499999996,0.5771905686420967,1.719906018279231
2299.1375,0.5773812312271112,1.716301478751116
2301.65625,0.5775778325084494,1.7126990814115075
2304.175,0.5777803663528818,1.7090988896472847
2306.6937500000004,0.5779888264507959,1.7055009665734815
2309.2125,0.578203206317154,1.7019053750260982
2311.73125,0.5784234992924723,1.698312177554997
2314.25,0.5786496985438225,1.694721436416881
2316.76875,0.5788817970658612,1.6911332135683594
2319.2875,0.5791197876818773,1.6875475706591059
2321.8062499999996,0.5793636630448665,1.6839645690251057
2324.325,0.5796134156386258,1.6803842696819937
2326.84375,0.5798690377788702,1.6768067333184866
2329.3625,0.5801305216143732,1.6732320202899127
2331.8812500000004,0.5803978591281244,1.6696601906118376
2334.4,0.5806710421385135,1.6660913039537868
2336.925,0.5808903665713485,1.664402753797853
2339.45,0.5811109981357802,1.6627153349510873
2341.975,0.5813329353256474,1.6610290528206635
2344.5,0.5815561766281728,1.659343912784733
2347.025,0.5817807205240103,1.6576599201923568
2349.55,0.5820065654872898,1.6559770803634406
2352.0750000000003,0.5822337099856656,1.6542953985886693
2354.6000000000004,0.5824621524803619,1.6526148801294442
2357.1250000000005,0.5826918914262198,1.6509355302178226
2359.6500000000005,0.5829229252717448,1.649257354056458
2362.175,0.5831552524591535,1.6475803568185405
2364.7000000000003,0.5833888714244196,1.6459045436477444
2367.2250000000004,0.5836237805973221,1.6442299196581691
2369.75,0.5838599784014924,1.6425564899342886
2372.275,0.58409746325446,1.6408842595309003
2374.8,0.5843362335677015,1.6392132334730742
2377.3250000000003,0.584300330766024,1.6382540364943792
2379.8500000000004,0.58426485133094,1.637294735977216
2382.375,0.5842297953405308,1.6363353331309975
2384.9,0.5841951628719657,1.6353758291660336
2387.425,0.5841609540014986,1.63441622529352
2389.95,0.5841271688044692,1.6334565227255278
2392.475,0.5840938073553011,1.6324967226749945
2395.0,0.5840608697275016,1.631536826355712
2397.525,0.58402835599366,1.6305768349823173
2400.05,0.5839962662254478,1.6296167497702818
